"model","accession","gene_name","organism","namespace","prompt_id","llm_sim"
"Llama 3.1 8B","P76399","MDTC","ecoli","cellular_component","P3_fewshot",0.564
"Llama 3.1 8B","P76399","MDTC","ecoli","cellular_component","P4_cot",0.478
"Llama 3.1 8B","P76399","MDTC","ecoli","cellular_component","P5_selection",0.691
"Llama 3.1 8B","P0AG03","UBIX","ecoli","molecular_function","P1_zeroshot",0.311
"Llama 3.1 8B","P0AG03","UBIX","ecoli","molecular_function","P2_constrained",0.173
"Llama 3.1 8B","P0AG03","UBIX","ecoli","molecular_function","P3_fewshot",0.417
"Llama 3.1 8B","P0AG03","UBIX","ecoli","molecular_function","P4_cot",0.319
"Llama 3.1 8B","P0AG03","UBIX","ecoli","molecular_function","P5_selection",0.573
"Llama 3.1 8B","P0AG03","UBIX","ecoli","biological_process","P1_zeroshot",0.242
"Llama 3.1 8B","P0AG03","UBIX","ecoli","biological_process","P2_constrained",0.221
"Llama 3.1 8B","P0AG03","UBIX","ecoli","biological_process","P3_fewshot",0.205
"Llama 3.1 8B","P0AG03","UBIX","ecoli","biological_process","P4_cot",0.184
"Llama 3.1 8B","P0AB24","EFEO","ecoli","biological_process","P1_zeroshot",0
"Llama 3.1 8B","P0AB24","EFEO","ecoli","biological_process","P2_constrained",0.02
"Llama 3.1 8B","P0AB24","EFEO","ecoli","biological_process","P3_fewshot",0.064
"Llama 3.1 8B","P0AB24","EFEO","ecoli","biological_process","P4_cot",0
"Llama 3.1 8B","P0AB24","EFEO","ecoli","biological_process","P5_selection",0.275
"Llama 3.1 8B","P0AB24","EFEO","ecoli","cellular_component","P1_zeroshot",0.306
"Llama 3.1 8B","P0AB24","EFEO","ecoli","cellular_component","P2_constrained",0.247
"Llama 3.1 8B","P0AB24","EFEO","ecoli","cellular_component","P3_fewshot",0.342
"Llama 3.1 8B","P0AB24","EFEO","ecoli","cellular_component","P4_cot",0.331
"Llama 3.1 8B","P0AB24","EFEO","ecoli","cellular_component","P5_selection",0.342
"Llama 3.1 8B","P0ABQ0","COABC","ecoli","molecular_function","P1_zeroshot",0.369
"Llama 3.1 8B","P0ABQ0","COABC","ecoli","molecular_function","P2_constrained",0.287
"Llama 3.1 8B","P0ABQ0","COABC","ecoli","molecular_function","P3_fewshot",0.318
"Llama 3.1 8B","P0ABQ0","COABC","ecoli","molecular_function","P4_cot",0.281
"Llama 3.1 8B","P0ABQ0","COABC","ecoli","molecular_function","P5_selection",0.331
"Llama 3.1 8B","P0ABQ0","COABC","ecoli","biological_process","P1_zeroshot",0.191
"Llama 3.1 8B","P0ABQ0","COABC","ecoli","biological_process","P2_constrained",0.191
"Llama 3.1 8B","P0ABQ0","COABC","ecoli","biological_process","P3_fewshot",0.191
"Llama 3.1 8B","P0ABQ0","COABC","ecoli","biological_process","P4_cot",0.144
"Llama 3.1 8B","P0ABQ0","COABC","ecoli","cellular_component","P1_zeroshot",0.841
"Llama 3.1 8B","P0ABQ0","COABC","ecoli","cellular_component","P2_constrained",0.523
"Llama 3.1 8B","P0ABQ0","COABC","ecoli","cellular_component","P3_fewshot",0.841
"Llama 3.1 8B","P0ABQ0","COABC","ecoli","cellular_component","P4_cot",0.841
"Llama 3.1 8B","P0ABQ0","COABC","ecoli","cellular_component","P5_selection",1
"Llama 3.1 8B","P0ABG7","RODA","ecoli","molecular_function","P1_zeroshot",0.319
"Llama 3.1 8B","P0ABG7","RODA","ecoli","molecular_function","P2_constrained",0.319
"Llama 3.1 8B","P0ABG7","RODA","ecoli","molecular_function","P3_fewshot",0.319
"Llama 3.1 8B","P0ABG7","RODA","ecoli","molecular_function","P4_cot",0.071
"Llama 3.1 8B","P0ABG7","RODA","ecoli","molecular_function","P5_selection",0.573
"Llama 3.1 8B","P0ABG7","RODA","ecoli","biological_process","P1_zeroshot",0
"Llama 3.1 8B","P0ABG7","RODA","ecoli","biological_process","P2_constrained",0
"Llama 3.1 8B","P0ABG7","RODA","ecoli","biological_process","P3_fewshot",0
"Llama 3.1 8B","P0ABG7","RODA","ecoli","biological_process","P4_cot",0.066
"Llama 3.1 8B","P0ABG7","RODA","ecoli","biological_process","P5_selection",0.189
"Llama 3.1 8B","P0ABG7","RODA","ecoli","cellular_component","P1_zeroshot",0.687
"Llama 3.1 8B","P0ABG7","RODA","ecoli","cellular_component","P2_constrained",1
"Llama 3.1 8B","P0ABG7","RODA","ecoli","cellular_component","P3_fewshot",0.373
"Llama 3.1 8B","P0ABG7","RODA","ecoli","cellular_component","P4_cot",0.373
"Llama 3.1 8B","P0ABG7","RODA","ecoli","cellular_component","P5_selection",0.687
"Llama 3.1 8B","P0A9M5","XGPT","ecoli","molecular_function","P1_zeroshot",0.363
"Llama 3.1 8B","P0A9M5","XGPT","ecoli","molecular_function","P2_constrained",0.261
"Llama 3.1 8B","P0A9M5","XGPT","ecoli","molecular_function","P3_fewshot",0.489
"Llama 3.1 8B","P0A9M5","XGPT","ecoli","molecular_function","P4_cot",0.399
"Llama 3.1 8B","P0A9M5","XGPT","ecoli","molecular_function","P5_selection",0.35
"Llama 3.1 8B","P0A9M5","XGPT","ecoli","biological_process","P1_zeroshot",0.282
"Llama 3.1 8B","P0A9M5","XGPT","ecoli","biological_process","P2_constrained",0.286
"Llama 3.1 8B","P0A9M5","XGPT","ecoli","biological_process","P3_fewshot",0.395
"Llama 3.1 8B","P0A9M5","XGPT","ecoli","biological_process","P4_cot",0.464
"Llama 3.1 8B","P0A9M5","XGPT","ecoli","biological_process","P5_selection",0.268
"Llama 3.1 8B","P0A9M5","XGPT","ecoli","cellular_component","P1_zeroshot",0.28
"Llama 3.1 8B","P0A9M5","XGPT","ecoli","cellular_component","P2_constrained",0.289
"Llama 3.1 8B","P0A9M5","XGPT","ecoli","cellular_component","P3_fewshot",0.6
"Llama 3.1 8B","P0A9M5","XGPT","ecoli","cellular_component","P4_cot",0.59
"Llama 3.1 8B","P0A9M5","XGPT","ecoli","cellular_component","P5_selection",0.702
"Llama 3.1 8B","P15078","CSTA","ecoli","molecular_function","P1_zeroshot",0.042
"Llama 3.1 8B","P15078","CSTA","ecoli","molecular_function","P2_constrained",0.042
"Llama 3.1 8B","P15078","CSTA","ecoli","molecular_function","P3_fewshot",0.341
"Llama 3.1 8B","P15078","CSTA","ecoli","molecular_function","P4_cot",0.042
"Llama 3.1 8B","P15078","CSTA","ecoli","molecular_function","P5_selection",0.068
"Llama 3.1 8B","P15078","CSTA","ecoli","biological_process","P1_zeroshot",0.093
"Llama 3.1 8B","P15078","CSTA","ecoli","biological_process","P2_constrained",0.154
"Llama 3.1 8B","P15078","CSTA","ecoli","biological_process","P3_fewshot",0.138
"Llama 3.1 8B","P15078","CSTA","ecoli","biological_process","P4_cot",0.356
"Llama 3.1 8B","P15078","CSTA","ecoli","biological_process","P5_selection",0.228
"Llama 3.1 8B","P15078","CSTA","ecoli","cellular_component","P1_zeroshot",1
"Llama 3.1 8B","P15078","CSTA","ecoli","cellular_component","P2_constrained",0.687
"Llama 3.1 8B","P15078","CSTA","ecoli","cellular_component","P3_fewshot",0.687
"Llama 3.1 8B","P15078","CSTA","ecoli","cellular_component","P4_cot",1
"Llama 3.1 8B","P15078","CSTA","ecoli","cellular_component","P5_selection",1
"Llama 3.1 8B","P33927","CCMF","ecoli","molecular_function","P1_zeroshot",0.328
"Llama 3.1 8B","P33927","CCMF","ecoli","molecular_function","P2_constrained",0.269
"Llama 3.1 8B","P33927","CCMF","ecoli","molecular_function","P3_fewshot",0.337
"Llama 3.1 8B","P33927","CCMF","ecoli","molecular_function","P4_cot",0.321
"Llama 3.1 8B","P33927","CCMF","ecoli","molecular_function","P5_selection",0.231
"Llama 3.1 8B","P33927","CCMF","ecoli","biological_process","P1_zeroshot",0.159
"Llama 3.1 8B","P33927","CCMF","ecoli","biological_process","P2_constrained",0.159
"Llama 3.1 8B","P33927","CCMF","ecoli","biological_process","P3_fewshot",0.097
"Llama 3.1 8B","P33927","CCMF","ecoli","biological_process","P4_cot",0
"Llama 3.1 8B","P33927","CCMF","ecoli","biological_process","P5_selection",0.112
"Llama 3.1 8B","P33927","CCMF","ecoli","cellular_component","P1_zeroshot",1
"Llama 3.1 8B","P33927","CCMF","ecoli","cellular_component","P2_constrained",0.289
"Llama 3.1 8B","P33927","CCMF","ecoli","cellular_component","P3_fewshot",0.373
"Llama 3.1 8B","P33927","CCMF","ecoli","cellular_component","P4_cot",0.219
"Llama 3.1 8B","P33927","CCMF","ecoli","cellular_component","P5_selection",0.687
"Llama 3.1 8B","P0AC30","FTSX","ecoli","biological_process","P1_zeroshot",0.457
"Llama 3.1 8B","P0AC30","FTSX","ecoli","biological_process","P2_constrained",0.414
"Llama 3.1 8B","P0AC30","FTSX","ecoli","biological_process","P3_fewshot",0
"Llama 3.1 8B","P0AC30","FTSX","ecoli","biological_process","P4_cot",0.428
"Llama 3.1 8B","P0AC30","FTSX","ecoli","biological_process","P5_selection",0.399
"Llama 3.1 8B","P0AC30","FTSX","ecoli","cellular_component","P1_zeroshot",0.453
"Llama 3.1 8B","P0AC30","FTSX","ecoli","cellular_component","P2_constrained",0.613
"Llama 3.1 8B","P0AC30","FTSX","ecoli","cellular_component","P3_fewshot",0.105
"Llama 3.1 8B","P0AC30","FTSX","ecoli","cellular_component","P4_cot",0.568
"Llama 3.1 8B","P0AC30","FTSX","ecoli","cellular_component","P5_selection",0.552
"Llama 3.1 8B","P0A6S5","FTSB","ecoli","molecular_function","P1_zeroshot",0.717
"Llama 3.1 8B","P0A6S5","FTSB","ecoli","molecular_function","P2_constrained",0.267
"Llama 3.1 8B","P0A6S5","FTSB","ecoli","molecular_function","P3_fewshot",1
"Llama 3.1 8B","P0A6S5","FTSB","ecoli","molecular_function","P4_cot",0.717
"Llama 3.1 8B","P0A6S5","FTSB","ecoli","molecular_function","P5_selection",0.788
"Llama 3.1 8B","P0A6S5","FTSB","ecoli","biological_process","P1_zeroshot",0.552
"Llama 3.1 8B","P0A6S5","FTSB","ecoli","biological_process","P2_constrained",0.592
"Llama 3.1 8B","P0A6S5","FTSB","ecoli","biological_process","P3_fewshot",0.481
"Llama 3.1 8B","P0A6S5","FTSB","ecoli","biological_process","P4_cot",0.204
"Llama 3.1 8B","P0A6S5","FTSB","ecoli","biological_process","P5_selection",0.387
"Llama 3.1 8B","P0A6S5","FTSB","ecoli","cellular_component","P1_zeroshot",0.186
"Llama 3.1 8B","P0A6S5","FTSB","ecoli","cellular_component","P2_constrained",0.174
"Llama 3.1 8B","P0A6S5","FTSB","ecoli","cellular_component","P3_fewshot",0.218
"Llama 3.1 8B","P0A6S5","FTSB","ecoli","cellular_component","P4_cot",0.184
"Llama 3.1 8B","P0A6S5","FTSB","ecoli","cellular_component","P5_selection",0.296
"Llama 3.1 8B","P0AFC7","NUOB","ecoli","molecular_function","P1_zeroshot",0.21
"Llama 3.1 8B","P0AFC7","NUOB","ecoli","molecular_function","P2_constrained",0.173
"Llama 3.1 8B","P0AFC7","NUOB","ecoli","molecular_function","P3_fewshot",0.21
"Llama 3.1 8B","P0AFC7","NUOB","ecoli","molecular_function","P4_cot",0.149
"Llama 3.1 8B","P0AFC7","NUOB","ecoli","molecular_function","P5_selection",0.357
"Llama 3.1 8B","P0AFC7","NUOB","ecoli","biological_process","P1_zeroshot",0.236
"Llama 3.1 8B","P0AFC7","NUOB","ecoli","biological_process","P2_constrained",0.174
"Llama 3.1 8B","P0AFC7","NUOB","ecoli","biological_process","P3_fewshot",0.252
"Llama 3.1 8B","P0AFC7","NUOB","ecoli","biological_process","P4_cot",0.141
"Llama 3.1 8B","P0AFC7","NUOB","ecoli","biological_process","P5_selection",0.241
"Llama 3.1 8B","P0AFC7","NUOB","ecoli","cellular_component","P1_zeroshot",0.433
"Llama 3.1 8B","P0AFC7","NUOB","ecoli","cellular_component","P2_constrained",0.453
"Llama 3.1 8B","P0AFC7","NUOB","ecoli","cellular_component","P3_fewshot",0.237
"Llama 3.1 8B","P0AFC7","NUOB","ecoli","cellular_component","P4_cot",0.309
"Llama 3.1 8B","P0AFC7","NUOB","ecoli","cellular_component","P5_selection",0.768
"Llama 3.1 8B","P04036","DAPB","ecoli","molecular_function","P1_zeroshot",0.262
"Llama 3.1 8B","P04036","DAPB","ecoli","molecular_function","P2_constrained",0.262
"Llama 3.1 8B","P04036","DAPB","ecoli","molecular_function","P3_fewshot",0.218
"Llama 3.1 8B","P04036","DAPB","ecoli","molecular_function","P4_cot",0.41
"Llama 3.1 8B","P04036","DAPB","ecoli","molecular_function","P5_selection",0.285
"Llama 3.1 8B","P04036","DAPB","ecoli","biological_process","P1_zeroshot",0.101
"Llama 3.1 8B","P04036","DAPB","ecoli","biological_process","P2_constrained",0.108
"Llama 3.1 8B","P04036","DAPB","ecoli","biological_process","P3_fewshot",0.14
"Llama 3.1 8B","P04036","DAPB","ecoli","biological_process","P4_cot",0.07
"Llama 3.1 8B","P04036","DAPB","ecoli","cellular_component","P1_zeroshot",0.841
"Llama 3.1 8B","P04036","DAPB","ecoli","cellular_component","P2_constrained",0.523
"Llama 3.1 8B","P04036","DAPB","ecoli","cellular_component","P3_fewshot",1
"Llama 3.1 8B","P04036","DAPB","ecoli","cellular_component","P4_cot",0.841
"Llama 3.1 8B","P04036","DAPB","ecoli","cellular_component","P5_selection",1
"Llama 3.1 8B","P0ACH5","MARA","ecoli","molecular_function","P1_zeroshot",0.847
"Llama 3.1 8B","P0ACH5","MARA","ecoli","molecular_function","P2_constrained",0.847
"Llama 3.1 8B","P0ACH5","MARA","ecoli","molecular_function","P3_fewshot",0.244
"Llama 3.1 8B","P0ACH5","MARA","ecoli","molecular_function","P4_cot",0.847
"Llama 3.1 8B","P0ACH5","MARA","ecoli","molecular_function","P5_selection",1
"Llama 3.1 8B","P0ACH5","MARA","ecoli","biological_process","P1_zeroshot",0.557
"Llama 3.1 8B","P0ACH5","MARA","ecoli","biological_process","P2_constrained",0.396
"Llama 3.1 8B","P0ACH5","MARA","ecoli","biological_process","P3_fewshot",0.626
"Llama 3.1 8B","P0ACH5","MARA","ecoli","biological_process","P4_cot",0.441
"Llama 3.1 8B","P0ACH5","MARA","ecoli","biological_process","P5_selection",0.833
"Llama 3.1 8B","P50465","END8","ecoli","molecular_function","P1_zeroshot",0.134
"Llama 3.1 8B","P50465","END8","ecoli","molecular_function","P2_constrained",0.156
"Llama 3.1 8B","P50465","END8","ecoli","molecular_function","P3_fewshot",0.433
"Llama 3.1 8B","P50465","END8","ecoli","molecular_function","P4_cot",0.104
"Llama 3.1 8B","P50465","END8","ecoli","molecular_function","P5_selection",0.62
"Llama 3.1 8B","P50465","END8","ecoli","biological_process","P1_zeroshot",1
"Llama 3.1 8B","P50465","END8","ecoli","biological_process","P2_constrained",1
"Llama 3.1 8B","P50465","END8","ecoli","biological_process","P3_fewshot",1
"Llama 3.1 8B","P50465","END8","ecoli","biological_process","P4_cot",1
"Llama 3.1 8B","P50465","END8","ecoli","biological_process","P5_selection",0.932
"Llama 3.1 8B","P75897","RUTB","ecoli","molecular_function","P1_zeroshot",0.387
"Llama 3.1 8B","P75897","RUTB","ecoli","molecular_function","P2_constrained",0.21
"Llama 3.1 8B","P75897","RUTB","ecoli","molecular_function","P3_fewshot",0.357
"Llama 3.1 8B","P75897","RUTB","ecoli","molecular_function","P4_cot",0.491
"Llama 3.1 8B","P75897","RUTB","ecoli","molecular_function","P5_selection",0.657
"Llama 3.1 8B","P75897","RUTB","ecoli","biological_process","P1_zeroshot",0.159
"Llama 3.1 8B","P75897","RUTB","ecoli","biological_process","P2_constrained",0.165
"Llama 3.1 8B","P75897","RUTB","ecoli","biological_process","P3_fewshot",0.259
"Llama 3.1 8B","P75897","RUTB","ecoli","biological_process","P4_cot",0.15
"Llama 3.1 8B","P52095","LDCC","ecoli","molecular_function","P1_zeroshot",0.311
"Llama 3.1 8B","P52095","LDCC","ecoli","molecular_function","P2_constrained",0.183
"Llama 3.1 8B","P52095","LDCC","ecoli","molecular_function","P3_fewshot",0.211
"Llama 3.1 8B","P52095","LDCC","ecoli","molecular_function","P4_cot",0.311
"Llama 3.1 8B","P52095","LDCC","ecoli","molecular_function","P5_selection",0.273
"Llama 3.1 8B","P52095","LDCC","ecoli","biological_process","P1_zeroshot",0.281
"Llama 3.1 8B","P52095","LDCC","ecoli","biological_process","P2_constrained",0.281
"Llama 3.1 8B","P52095","LDCC","ecoli","biological_process","P3_fewshot",0.411
"Llama 3.1 8B","P52095","LDCC","ecoli","biological_process","P4_cot",0.411
"Llama 3.1 8B","P69348","YOEB","ecoli","molecular_function","P1_zeroshot",0.076
"Llama 3.1 8B","P69348","YOEB","ecoli","molecular_function","P2_constrained",0
"Llama 3.1 8B","P69348","YOEB","ecoli","molecular_function","P3_fewshot",0.213
"Llama 3.1 8B","P69348","YOEB","ecoli","molecular_function","P4_cot",0.151
"Llama 3.1 8B","P69348","YOEB","ecoli","molecular_function","P5_selection",0.308
"Llama 3.1 8B","P69348","YOEB","ecoli","biological_process","P1_zeroshot",0.196
"Llama 3.1 8B","P69348","YOEB","ecoli","biological_process","P2_constrained",0.248
"Llama 3.1 8B","P69348","YOEB","ecoli","biological_process","P3_fewshot",0.214
"Llama 3.1 8B","P69348","YOEB","ecoli","biological_process","P4_cot",0.111
"Llama 3.1 8B","P69348","YOEB","ecoli","biological_process","P5_selection",0.351
"Llama 3.1 8B","P69348","YOEB","ecoli","cellular_component","P1_zeroshot",0.147
"Llama 3.1 8B","P69348","YOEB","ecoli","cellular_component","P2_constrained",0.119
"Llama 3.1 8B","P69348","YOEB","ecoli","cellular_component","P3_fewshot",0.075
"Llama 3.1 8B","P69348","YOEB","ecoli","cellular_component","P4_cot",0.087
"Llama 3.1 8B","P69348","YOEB","ecoli","cellular_component","P5_selection",0.129
"Llama 3.1 8B","P0AF93","RIDA","ecoli","molecular_function","P1_zeroshot",0.219
"Llama 3.1 8B","P0AF93","RIDA","ecoli","molecular_function","P2_constrained",0.236
"Llama 3.1 8B","P0AF93","RIDA","ecoli","molecular_function","P3_fewshot",0.219
"Llama 3.1 8B","P0AF93","RIDA","ecoli","molecular_function","P4_cot",0.187
"Llama 3.1 8B","P0AF93","RIDA","ecoli","molecular_function","P5_selection",0.398
"Llama 3.1 8B","P0AF93","RIDA","ecoli","biological_process","P1_zeroshot",0.121
"Llama 3.1 8B","P0AF93","RIDA","ecoli","biological_process","P2_constrained",0.085
"Llama 3.1 8B","P0AF93","RIDA","ecoli","biological_process","P3_fewshot",0.068
"Llama 3.1 8B","P0AF93","RIDA","ecoli","biological_process","P4_cot",0.067
"Llama 3.1 8B","P0AF93","RIDA","ecoli","cellular_component","P1_zeroshot",0.489
"Llama 3.1 8B","P0AF93","RIDA","ecoli","cellular_component","P2_constrained",1
"Llama 3.1 8B","P0AF93","RIDA","ecoli","cellular_component","P3_fewshot",0.6
"Llama 3.1 8B","P0AF93","RIDA","ecoli","cellular_component","P4_cot",0.608
"Llama 3.1 8B","P0AF93","RIDA","ecoli","cellular_component","P5_selection",0.714
"Llama 3.1 8B","P0AGF6","TDCB","ecoli","molecular_function","P1_zeroshot",0.215
"Llama 3.1 8B","P0AGF6","TDCB","ecoli","molecular_function","P2_constrained",0.232
"Llama 3.1 8B","P0AGF6","TDCB","ecoli","molecular_function","P3_fewshot",0.182
"Llama 3.1 8B","P0AGF6","TDCB","ecoli","molecular_function","P4_cot",0.254
"Llama 3.1 8B","P0AGF6","TDCB","ecoli","molecular_function","P5_selection",0.266
"Llama 3.1 8B","P0AGF6","TDCB","ecoli","biological_process","P1_zeroshot",0
"Llama 3.1 8B","P0AGF6","TDCB","ecoli","biological_process","P2_constrained",0
"Llama 3.1 8B","P0AGF6","TDCB","ecoli","biological_process","P3_fewshot",0.169
"Llama 3.1 8B","P0AGF6","TDCB","ecoli","biological_process","P4_cot",0
"Llama 3.1 8B","P0AGF6","TDCB","ecoli","cellular_component","P1_zeroshot",0.244
"Llama 3.1 8B","P0AGF6","TDCB","ecoli","cellular_component","P2_constrained",1
"Llama 3.1 8B","P0AGF6","TDCB","ecoli","cellular_component","P3_fewshot",0.235
"Llama 3.1 8B","P0AGF6","TDCB","ecoli","cellular_component","P4_cot",0.247
"Llama 3.1 8B","P0AGF6","TDCB","ecoli","cellular_component","P5_selection",0.775
"Llama 3.1 8B","P39394","SYME","ecoli","molecular_function","P1_zeroshot",0.151
"Llama 3.1 8B","P39394","SYME","ecoli","molecular_function","P2_constrained",0
"Llama 3.1 8B","P39394","SYME","ecoli","molecular_function","P3_fewshot",0.563
"Llama 3.1 8B","P39394","SYME","ecoli","molecular_function","P4_cot",0.303
"Llama 3.1 8B","P39394","SYME","ecoli","molecular_function","P5_selection",0.452
"Llama 3.1 8B","P39394","SYME","ecoli","biological_process","P1_zeroshot",0.057
"Llama 3.1 8B","P39394","SYME","ecoli","biological_process","P2_constrained",0.078
"Llama 3.1 8B","P39394","SYME","ecoli","biological_process","P3_fewshot",0.081
"Llama 3.1 8B","P39394","SYME","ecoli","biological_process","P4_cot",0.026
"Llama 3.1 8B","P39394","SYME","ecoli","biological_process","P5_selection",0.268
"Llama 3.1 8B","P0AC26","NIRC","ecoli","molecular_function","P1_zeroshot",0.575
"Llama 3.1 8B","P0AC26","NIRC","ecoli","molecular_function","P2_constrained",0.064
"Llama 3.1 8B","P0AC26","NIRC","ecoli","molecular_function","P3_fewshot",0.064
"Llama 3.1 8B","P0AC26","NIRC","ecoli","molecular_function","P4_cot",0.575
"Llama 3.1 8B","P0AC26","NIRC","ecoli","molecular_function","P5_selection",0.11
